"","Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_impulse","converge_const","allZero"
"FBgn0243516","FBgn0243516",0.695848679348543,0.999999795904049,-56.3996169239758,-57.9130338070386,7,2,3090.15260035291,0,0,FALSE
"FBgn0250732","FBgn0250732",0.0802284272168934,0.280418981001233,-44.9134999459339,-49.8279930219561,7,2,983.420471982091,0,0,FALSE
"FBgn0250746","FBgn0250746",0.252463656124086,0.593422845673873,-66.6388015187759,-69.9367854851869,7,2,15982.1333784759,0,0,FALSE
"FBgn0250753","FBgn0250753",0.0916462621152866,0.305385759671167,-63.5506606070785,-68.2867918041512,7,2,13789.3471167423,0,0,FALSE
"FBgn0250754","FBgn0250754",0.186374212109589,0.490219126624355,-60.6986301740994,-64.4459517417355,7,2,2318.16793544423,0,0,FALSE
"FBgn0250755","FBgn0250755",0.178300886314464,0.476187062176268,-35.2401172188309,-39.0513948176291,7,2,286.438692819235,0,0,FALSE
"FBgn0250757","FBgn0250757",7.47816636763727e-07,5.54017383490249e-05,-64.5109915396495,-82.770411490604,7,2,8087.8780774946,0,0,FALSE
"FBgn0250785","FBgn0250785",0.46748237784448,0.863159288737822,-45.0612583013316,-47.3579679418976,7,2,1017.05656677285,0,0,FALSE
"FBgn0250786","FBgn0250786",0.0831928573540482,0.286644182686074,-50.9147979384484,-55.7808318719109,7,2,2997.04528959954,0,0,FALSE
"FBgn0250788","FBgn0250788",0.0741251140104256,0.267914260808978,-66.3480768137284,-71.3678021684848,7,2,10265.0682635487,0,0,FALSE
"FBgn0250789","FBgn0250789",0.0370532913904352,0.178007057810885,-66.4312553113016,-72.3510443861253,7,2,8352.77829121025,0,0,FALSE
"FBgn0250791","FBgn0250791",0.273939290241881,0.626031980082718,-53.7799415424831,-56.953238283037,7,2,3185.29271680521,0,0,FALSE
"FBgn0250814","FBgn0250814",0.977694647558286,0.999999795904049,-71.7271727927625,-72.1219512611396,7,2,15137.4284951196,0,0,FALSE
"FBgn0250815","FBgn0250815",0.856989270028336,0.999999795904049,-82.5440093715338,-83.5154553538362,7,2,13025.9242239667,0,0,FALSE
"FBgn0250816","FBgn0250816",0.176642246379848,0.473691094062088,-43.6335525885641,-47.4582816892335,7,2,284.587395223896,0,0,FALSE
"FBgn0250817","FBgn0250817",0.0444246085011793,0.195854335086119,-38.6339702446751,-44.3216672911271,7,2,142.132796817034,0,0,FALSE
"FBgn0250819","FBgn0250819",0.1797247651854,0.478969577869426,-54.837342875363,-58.6371597750075,7,2,1839.56124476626,0,0,FALSE
"FBgn0250820","FBgn0250820",0.0303333930369004,0.160845547637714,-50.2353289860886,-56.4087015201365,7,2,2109.24789682022,0,0,FALSE
"FBgn0250821","FBgn0250821",0.00715786575243505,0.0778140033117978,-50.852113203247,-58.7983501867296,7,2,713.734178324984,0,0,FALSE
"FBgn0250822","FBgn0250822",0.0286018789776986,0.156037857456458,-46.3872557093212,-52.6346688109941,7,2,368.65574890128,0,0,FALSE
"FBgn0250823","FBgn0250823",0.187338022591201,0.491843064574847,-65.0741421019971,-68.8139903367982,7,2,5970.22743555032,0,0,FALSE
"FBgn0250824","FBgn0250824",0.426523953075461,0.817995944523024,-47.806264055972,-50.2630296097096,7,2,679.310515959748,0,0,FALSE
"FBgn0250825","FBgn0250825",0.0190288426644667,0.126937520241955,-52.7817499955097,-59.5375147766472,7,2,808.331945163634,0,0,FALSE
"FBgn0250826","FBgn0250826",0.0167930355697177,0.119540459607111,-51.2915924592829,-58.2016739424949,7,2,756.344419992805,0,0,FALSE
"FBgn0250827","FBgn0250827",0.0201682617795801,0.130920723893222,-55.7723757529973,-62.4560987008714,7,2,1267.62882156532,0,0,FALSE
"FBgn0250830","FBgn0250830",0.00145059154860684,0.0285269422241474,-43.731499319495,-53.5588170208276,7,2,842.506329953801,0,0,FALSE
"FBgn0250831","FBgn0250831",0.876511571552692,0.999999795904049,-64.1395607723266,-65.0378627038081,7,2,4295.88960983694,0,0,FALSE
"FBgn0250832","FBgn0250832",0.830165206243345,0.999999795904049,-79.1449933495881,-80.2125013665573,7,2,26171.9918117003,0,0,FALSE
"FBgn0250833","FBgn0250833",0.697074342697282,0.999999795904049,-23.5324895137421,-25.0419314507735,7,2,15.5866568656269,0,0,FALSE
"FBgn0250834","FBgn0250834",0.019174874482848,0.127305164774224,-55.2823034573764,-62.0286066483599,7,2,1209.14167497025,0,0,FALSE
"FBgn0250835","FBgn0250835",0.580512789224153,0.966641001477062,-58.9064257848301,-60.7997873696564,7,2,2704.49902353421,0,0,FALSE
"FBgn0250836","FBgn0250836",0.75923286711548,0.999999795904049,-45.7060388477414,-47.0130524582805,7,2,129.029606705222,0,0,FALSE
"FBgn0250838","FBgn0250838",0.927782412609775,0.999999795904049,-63.820440525836,-64.5044361050046,7,2,5706.08491151772,0,0,FALSE
"FBgn0250839","FBgn0250839",0.999082381386507,0.999999795904049,-28.4215975632708,-28.5230453740119,7,2,32.4231043798698,0,0,FALSE
"FBgn0250840","FBgn0250840",0.0520276631639405,0.214987881315067,-65.4579065304612,-70.9416695121623,7,2,3951.1681322759,0,0,FALSE
"FBgn0250841","FBgn0250841",0.627362175491399,0.999999795904049,-74.7846272808247,-76.5215058494352,7,2,14188.5012527778,0,0,FALSE
"FBgn0250842","FBgn0250842",0.231462410934612,0.562174618890969,-73.2808832823044,-76.7095904099615,7,2,18219.7627434644,0,0,FALSE
"FBgn0250843","FBgn0250843",0.580764559975869,0.966641001477062,-58.5570306554738,-60.4495390829141,7,2,5375.45841311483,0,0,FALSE
"FBgn0250844","FBgn0250844",0.0556300216158348,0.223589784389819,-64.7486985011969,-70.1454837451369,7,2,3495.71684352966,0,0,FALSE
"FBgn0250845","FBgn0250845",0.0854003114407143,0.291134846390476,-69.2723242863812,-74.1033003212166,7,2,5883.64162452901,0,0,FALSE
"FBgn0250846","FBgn0250846",0.0058458407603247,0.0691329918294481,-52.6157486329519,-60.8043275180866,7,2,895.542695766312,0,0,FALSE
"FBgn0250847","FBgn0250847",0.950757851224315,0.999999795904049,-68.2424419266694,-68.8110449815978,7,2,6421.77164906628,0,0,FALSE
"FBgn0250848","FBgn0250848",0.15645968629105,0.435103977645935,-60.8700780758145,-64.8680466064754,7,2,5493.84606214609,0,0,FALSE
"FBgn0250850","FBgn0250850",0.95352548140576,0.999999795904049,-42.2294944970879,-42.7827514375399,7,2,536.585763457248,0,0,FALSE
"FBgn0250862","FBgn0250862",0.891561053508019,0.999999795904049,-59.8125781624254,-60.6519727434251,7,2,953.232902952937,0,0,FALSE
"FBgn0250867","FBgn0250867",0.046837583566483,0.20297735843327,-46.8656977422772,-52.4853169261859,7,2,718.516743173859,0,0,FALSE
"FBgn0250868","FBgn0250868",0.373630562208856,0.756335858327079,-41.5109292245074,-44.1905363358208,7,2,556.448509619903,0,0,FALSE
"FBgn0250869","FBgn0250869",1.00276033333696e-11,2.19385159177877e-09,-56.3120769793244,-86.514183199593,7,2,3205.8648203605,0,0,FALSE
"FBgn0250871","FBgn0250871",0.000474792793340878,0.0128340708346698,-46.276790469829,-57.388488458993,7,2,1161.02306358562,0,0,FALSE
"FBgn0250874","FBgn0250874",0.998981932018867,0.999999795904049,-44.8974620107073,-45.0033472610098,7,2,1241.65375417797,0,0,FALSE
"FBgn0250876","FBgn0250876",0.684344578338074,0.999999795904049,-52.5498709664119,-54.1006091427793,7,2,824.611667757024,0,0,FALSE
"FBgn0250904","FBgn0250904",0.0355645509524031,0.173631395549354,-59.6056855695676,-65.5776379859817,7,2,1415.89664333911,0,0,FALSE
"FBgn0250906","FBgn0250906",0.711635494584098,0.999999795904049,-70.2605383813625,-71.7227529827472,7,2,12450.3752407549,0,0,FALSE
"FBgn0250907","FBgn0250907",0.94039607819617,0.999999795904049,-39.4386948971251,-40.0616587554984,7,2,271.809877557664,0,0,FALSE
"FBgn0250908","FBgn0250908",0.464641445728027,0.860570042735956,-29.1873501441018,-31.4948667169618,7,2,35.7660061910068,0,0,FALSE
"FBgn0250910","FBgn0250910",0.338679555380219,0.715046914118489,-25.3328693922402,-28.1725460971808,7,2,33.0886595643224,0,0,FALSE
"FBgn0259098","FBgn0259098",0.999661515811172,0.999999795904049,-28.4836292222303,-28.5510499937492,7,2,56.0014910110458,0,0,FALSE
"FBgn0259099","FBgn0259099",0.887482458635051,0.999999795904049,-29.9582997457308,-30.8139127129634,7,2,92.1469943397391,0,0,FALSE
"FBgn0259101","FBgn0259101",0.0999429709190352,0.323362804024211,-54.4000381545084,-59.0189906907622,7,2,843.126507343621,0,0,FALSE
"FBgn0259108","FBgn0259108",0.0364922573752623,0.176316282873852,-43.7300431804639,-49.6692520017102,7,2,328.102251437779,0,0,FALSE
"FBgn0259110","FBgn0259110",0.365730426321716,0.747239982557102,-35.0388127337634,-37.753598532692,7,2,90.1470572800633,0,0,FALSE
"FBgn0259111","FBgn0259111",3.45678776410711e-05,0.00149606991783848,-61.3832323952151,-75.4405511049764,7,2,4164.18116421123,0,0,FALSE
"FBgn0259112","FBgn0259112",0.871368124434024,0.999999795904049,-26.124872961175,-27.0427670845774,7,2,30.9437383804725,0,0,FALSE
"FBgn0259113","FBgn0259113",0.867041159440298,0.999999795904049,-34.7800250650563,-35.7142142176128,7,2,149.924763711565,0,0,FALSE
"FBgn0259139","FBgn0259139",0.00150199935551435,0.029222698026101,-49.2317947269454,-59.018700702499,7,2,2862.64275297735,0,0,FALSE
"FBgn0259140","FBgn0259140",0.194064370898882,0.503201726171509,-38.5431536109484,-42.2317547964969,7,2,91.5578402127595,0,0,FALSE
"FBgn0259143","FBgn0259143",0.0967035330212354,0.316069764090415,-51.3017925286462,-55.9653945739715,7,2,2229.00713549328,0,0,FALSE
"FBgn0259145","FBgn0259145",0.453673995341781,0.849510867831819,-22.2416561600426,-24.591283988224,7,2,12.6481746900664,0,0,FALSE
"FBgn0259146","FBgn0259146",0.30278653266623,0.667761384531825,-34.8512009905189,-37.8689167454454,7,2,72.5213246788487,0,0,FALSE
"FBgn0259148","FBgn0259148",0.0345775492206013,0.171442933493931,-44.4218818999393,-50.4295754380661,7,2,281.522594692394,0,0,FALSE
"FBgn0259150","FBgn0259150",0.695236184636307,0.999999795904049,-26.8083518096959,-28.3237551228883,7,2,20.3323012410764,0,0,FALSE
"FBgn0259151","FBgn0259151",0.0342788698104199,0.170889480929606,-53.0276387284845,-59.0463395596459,7,2,817.711097813379,0,0,FALSE
"FBgn0259152","FBgn0259152",0.211628877915598,0.530908595007857,-47.4330952252781,-50.9947576370307,7,2,1459.4874657872,0,0,FALSE
"FBgn0259163","FBgn0259163",0.63950413349667,0.999999795904049,-56.5234144897177,-58.2203480802594,7,2,2726.35116484698,0,0,FALSE
"FBgn0259164","FBgn0259164",0.849337688078512,0.999999795904049,-41.1934007927408,-42.1927045192874,7,2,172.440658185645,0,0,FALSE
"FBgn0259166","FBgn0259166",0.423770911740508,0.814389281662173,-46.643514321945,-49.1113921942649,7,2,1444.54204751799,0,0,FALSE
"FBgn0259167","FBgn0259167",0.183114039389843,0.484589449921863,-47.4801694112876,-51.2530216344913,7,2,433.331769828911,0,0,FALSE
"FBgn0259168","FBgn0259168",0.999165598391008,0.999999795904049,-47.0395213408467,-47.1370759602491,7,2,1411.03050821442,0,0,FALSE
"FBgn0259170","FBgn0259170",0.0741919649580265,0.267948386211578,-54.4968255777956,-59.5153553465818,7,2,2625.21931427351,0,0,FALSE
"FBgn0259171","FBgn0259171",0.316315102013983,0.686460641413482,-51.3954479156068,-54.3442262216075,7,2,872.055338024175,0,0,FALSE
"FBgn0259173","FBgn0259173",0.57490898007627,0.962500855096802,-37.4538342167795,-39.3662247494299,7,2,137.476788886425,0,0,FALSE
"FBgn0259174","FBgn0259174",0.906849239938096,0.999999795904049,-53.2426645085043,-54.0192681487827,7,2,2751.96669620927,0,0,FALSE
"FBgn0259175","FBgn0259175",0.236961635964422,0.570102195556172,-54.5877257829695,-57.9812751939188,7,2,1348.32213065711,0,0,FALSE
"FBgn0259176","FBgn0259176",0.0161970894143979,0.118085814572117,-66.0475625816463,-73.0021249509536,7,2,8921.62022060572,0,0,FALSE
"FBgn0259178","FBgn0259178",0.394957666932455,0.782320028681405,-39.5340188370061,-42.1212680568277,7,2,269.761375365946,0,0,FALSE
"FBgn0259183","FBgn0259183",0.00262466002174799,0.0426981579289605,-37.5400532684326,-46.675820220341,7,2,148.506611863189,0,0,FALSE
"FBgn0259184","FBgn0259184",0.0535769752437976,0.218841728208223,-49.1701459193967,-54.6158278216025,7,2,502.527536558217,0,0,FALSE
"FBgn0259185","FBgn0259185",0.661017990497732,0.999999795904049,-21.7266031900926,-23.3531901928749,7,2,9.01072529155699,0,0,FALSE
"FBgn0259192","FBgn0259192",0.926541989400703,0.999999795904049,-30.2539851915644,-30.9437377819779,7,2,28.7984667990432,0,0,FALSE
"FBgn0259193","FBgn0259193",0.69378580055099,0.999999795904049,-24.7815378486202,-26.3016451865916,7,2,10.3350807914275,0,0,FALSE
"FBgn0259195","FBgn0259195",0.0681299845157817,0.25411721981619,-41.7516464342776,-46.8828977607013,7,2,161.625540494455,0,0,FALSE
"FBgn0259196","FBgn0259196",0.232818100037798,0.564457733319435,-43.7495777987527,-47.1695531421842,7,2,179.640011842093,0,0,FALSE
"FBgn0259198","FBgn0259198",0.110265491592903,0.344551977970058,-40.8183443565072,-45.3033600571501,7,2,147.47019457593,0,0,FALSE
"FBgn0259203","FBgn0259203",0.991478075542493,0.999999795904049,-24.1734736110319,-24.4320981683767,7,2,19.3042882195085,0,0,FALSE
"FBgn0259209","FBgn0259209",8.00289270120612e-06,0.000432650593059027,-54.5818686782308,-70.2549061603719,7,2,2277.79135629371,0,0,FALSE
"FBgn0259210","FBgn0259210",0.657340741469397,0.999999795904049,-24.3974208708829,-26.0359992645925,7,2,16.0665102713038,0,0,FALSE
"FBgn0259211","FBgn0259211",0.303843126962369,0.668742834615178,-48.8132709806547,-51.8255164868314,7,2,1003.24888522139,0,0,FALSE
"FBgn0259212","FBgn0259212",0.0928026184480326,0.307847018125883,-50.1477273512697,-54.8669557354242,7,2,1538.93809973672,0,0,FALSE
"FBgn0259213","FBgn0259213",0.105985604635691,0.336053087886991,-38.3779280078169,-42.9170251470529,7,2,129.138991225223,0,0,FALSE
"FBgn0259214","FBgn0259214",0.000175107647724328,0.0057019936824094,-63.3029753924963,-75.5456580834718,7,2,8397.24784101756,0,0,FALSE
"FBgn0259215","FBgn0259215",0.468486867458914,0.86393874172807,-21.1831730995754,-23.4760713447695,7,2,10.6703366327634,0,0,FALSE
"FBgn0259216","FBgn0259216",0.275320281890333,0.628218447205262,-41.7104194290963,-44.8759747534213,7,2,436.814125107617,0,0,FALSE
"FBgn0259219","FBgn0259219",0.383381593393209,0.768189620877462,-50.9112461293049,-53.5481697464377,7,2,1014.87745690719,0,0,FALSE
"FBgn0259221","FBgn0259221",0.0391200943196131,0.183873635670769,-61.9894211133169,-67.8400025270002,7,2,7051.82111178526,0,0,FALSE
"FBgn0259222","FBgn0259222",0.345005550599804,0.722952367479565,-28.4203414959835,-31.2301597452439,7,2,46.5140551919518,0,0,FALSE
"FBgn0259223","FBgn0259223",0.915092716499884,0.999999795904049,-23.3118710711782,-24.0530673696065,7,2,16.3925469293031,0,0,FALSE
"FBgn0259224","FBgn0259224",2.02826386720281e-05,0.000972594200978555,-57.6445495155606,-72.2926356323021,7,2,2209.99957636649,0,0,FALSE
"FBgn0259226","FBgn0259226",0.820561555817737,0.999999795904049,-32.8012248251264,-33.9021745580576,7,2,114.12001028768,0,0,FALSE
"FBgn0259227","FBgn0259227",5.85128229497811e-05,0.0023209533907729,-47.0336997368344,-60.5053174614886,7,2,1364.37247678296,0,0,FALSE
"FBgn0259228","FBgn0259228",0.105038844895253,0.333882839097237,-54.1826944767101,-58.7340238166228,7,2,1899.69240944748,0,0,FALSE
"FBgn0259229","FBgn0259229",0.0895569582207572,0.300947514354763,-37.7442125208894,-42.5113879195588,7,2,188.636400755109,0,0,FALSE
"FBgn0259231","FBgn0259231",0.964816291473743,0.999999795904049,-19.8871720201966,-20.3730196105976,7,2,7.03453425391405,0,0,FALSE
"FBgn0259233","FBgn0259233",0.763478572555444,0.999999795904049,-26.9210456203472,-28.2140873439929,7,2,40.376901483676,0,0,FALSE
"FBgn0259234","FBgn0259234",0.373918214362469,0.75650806246452,-49.3872499286437,-52.0655864240515,7,2,1042.22766660874,0,0,FALSE
"FBgn0259236","FBgn0259236",0.0836852898358173,0.287690014309137,-47.6300917607322,-52.4882311730543,7,2,585.081428602992,0,0,FALSE
"FBgn0259237","FBgn0259237",0.0605963897810261,0.235686291587202,-45.3887526717519,-50.6739293781088,7,2,171.156699114185,0,0,FALSE
"FBgn0259238","FBgn0259238",0.644687052507516,0.999999795904049,-49.6488355383323,-51.3287763307874,7,2,956.648871145597,0,0,FALSE
"FBgn0259239","FBgn0259239",0.998547548024506,0.999999795904049,-27.8470229519175,-27.9696621060462,7,2,46.7666572813849,0,0,FALSE
"FBgn0259241","FBgn0259241",0.245649172252891,0.584167749640791,-25.4396178732057,-28.7789922976712,7,2,20.3602438466523,0,0,FALSE
"FBgn0259242","FBgn0259242",0.995276950036948,0.999999795904049,-28.9864576898489,-29.1874103751566,7,2,29.5386218708075,0,0,FALSE
"FBgn0259243","FBgn0259243",0.651695819347819,0.999999795904049,-59.4013149740259,-61.0583253048972,7,2,4446.1782167661,0,0,FALSE
"FBgn0259244","FBgn0259244",0.823444162549076,0.999999795904049,-35.899851690017,-36.990808281678,7,2,139.586849472498,0,0,FALSE
"FBgn0259245","FBgn0259245",0.747101987890813,0.999999795904049,-32.0036993417318,-33.350483401759,7,2,38.5172147833043,0,0,FALSE
"FBgn0259246","FBgn0259246",0.172193634227773,0.464557854808725,-44.4823907911339,-48.3437513469518,7,2,380.011425663416,0,0,FALSE
"FBgn0259247","FBgn0259247",1.36737887266396e-07,1.20415339465665e-05,-38.418504102177,-58.5133977157005,7,2,463.358692560334,0,0,FALSE
"FBgn0259481","FBgn0259481",0.000353751023647285,0.0101918144714183,-56.7156993839266,-68.1624880880463,7,2,3411.35762919291,0,0,FALSE
"FBgn0259482","FBgn0259482",0.994745880442348,0.999999795904049,-37.6807249652112,-37.8909786310648,7,2,342.75503158229,0,0,FALSE
"FBgn0259483","FBgn0259483",0.911745133031827,0.999999795904049,-50.2647168446017,-51.020440053223,7,2,1838.8611857708,0,0,FALSE
"FBgn0259676","FBgn0259676",0.77293357806553,0.999999795904049,-29.7265896050523,-30.9884000976914,7,2,63.8423944145642,0,0,FALSE
"FBgn0259677","FBgn0259677",0.569018398979313,0.957849918551134,-36.0307592253392,-37.9632370914444,7,2,219.285622835401,0,0,FALSE
"FBgn0259678","FBgn0259678",0.312086975537953,0.680660721414707,-52.5753229638365,-55.5453941527146,7,2,1413.19360312903,0,0,FALSE
"FBgn0259680","FBgn0259680",0.125303446838252,0.374412902823134,-47.1638961205933,-51.4729213176724,7,2,816.353679422685,0,0,FALSE
"FBgn0259682","FBgn0259682",3.17695855160256e-05,0.00139447566268147,-69.3961240759336,-83.5471439982875,7,2,6334.41976493049,0,0,FALSE
"FBgn0259683","FBgn0259683",0.837535038982751,0.999999795904049,-21.2206111347229,-22.2621476123658,7,2,9.17208581553156,0,0,FALSE
"FBgn0259685","FBgn0259685",0.0487840219562824,0.2073061837426,-45.4345765776012,-51.001653954772,7,2,1132.90144898448,0,0,FALSE
"FBgn0259697","FBgn0259697",0.873694832618476,0.999999795904049,-26.5971991360161,-27.506261416574,7,2,15.0976090308053,0,0,FALSE
"FBgn0259700","FBgn0259700",0.53400911964554,0.926771900505311,-28.6834141333812,-30.7372897728305,7,2,35.2065337663971,0,0,FALSE
"FBgn0259701","FBgn0259701",0.0090998180691979,0.0881605788572806,-54.4445331126106,-62.1017742449932,7,2,1164.99214110574,0,0,FALSE
"FBgn0259704","FBgn0259704",0.743708145078625,0.999999795904049,-36.0232922453955,-37.3811684405103,7,2,292.89504184445,0,0,FALSE
"FBgn0259705","FBgn0259705",0.986418101166098,0.999999795904049,-34.8758291663581,-35.1925791867902,7,2,227.792837372568,0,0,FALSE
"FBgn0259707","FBgn0259707",0.910899542075361,0.999999795904049,-29.7889773461773,-30.5483370531234,7,2,60.3357038379668,0,0,FALSE
"FBgn0259710","FBgn0259710",0.813109754524808,0.999999795904049,-34.4674489533857,-35.5940682893277,7,2,86.5005484236762,0,0,FALSE
"FBgn0259711","FBgn0259711",0.0623079945047407,0.239980038161246,-38.2951430463412,-43.5438365828465,7,2,260.444810783802,0,0,FALSE
"FBgn0259712","FBgn0259712",0.882718695129441,0.999999795904049,-23.6786496177516,-24.5529585839613,7,2,16.4602652723926,0,0,FALSE
"FBgn0259714","FBgn0259714",0.077085003593437,0.274358720421249,-42.1178531471384,-47.0855787669647,7,2,242.011663290077,0,0,FALSE
"FBgn0259715","FBgn0259715",0.730156220894438,0.999999795904049,-75.9656073412178,-77.3676582602318,7,2,17150.6669139893,0,0,FALSE
"FBgn0259716","FBgn0259716",2.44232829245415e-09,3.13738355513239e-07,-51.6976302841542,-76.0958543281673,7,2,1157.75692013955,0,0,FALSE
"FBgn0259722","FBgn0259722",0.984406350877142,0.999999795904049,-43.4509580054541,-43.7875649678708,7,2,655.303628023549,0,0,FALSE
"FBgn0259729","FBgn0259729",0.0741673841301052,0.267928718418404,-56.9300083684461,-61.9489776329468,7,2,1260.13971391708,0,0,FALSE
"FBgn0259734","FBgn0259734",0.0615453650156789,0.237870796303365,-48.3620543351466,-53.6268859970628,7,2,909.641898273989,0,0,FALSE
